calculated_mw,mz_ratio,rt_min,reference_ion,A_01,A_02,A_03,A_04,A_05,A_06,A_07,A_08,A_09,A_10,A_11,A_12,A_13,A_14,A_15,A_16,A_17,A_18,A_19,A_20,A_21,A_22,A_23,A_24,A_25,A_26,A_27,A_28,A_29,A_30,A_31,A_32,A_33,A_34,A_35,B_36,B_37,B_38,B_39,B_40,B_41,B_42,B_43,B_44,B_45,B_46,B_47,B_48,B_49,B_50,B_51,B_52,B_53,B_54,B_55,B_56,B_57,B_58
386.15599,387.1628,7.662,[M+H]+1,2835734.499,862983.7598,1158626.422,760222.0757,1532046.699,960326.2464,1651633.246,1824280.309,1149953.815,877138.078,1472586.156,3298647.173,3582928.715,2146641.955,3216157.912,3619247.242,1809235.335,675573.1817,2841655.832,1666745.054,863761.6538,2451576.788,3207599.853,1678683.911,2666454.161,751444.6977,1728337.393,3119026.051,5421918.769,1193329.165,4463415.387,3431685.482,3323581.065,3281539.849,4212962.208,1695975.044,1733033.041,5148643.114,1848341.138,3911946.561,7886644.643,4203951.455,3535607.891,995623.3671,4522747.495,1425278.686,1961190.71,2941426.271,4605204.914,2409348.921,2614844.28,1405700.821,1109874.61,1353975.003,2563802.63,2861834.142,1467279.228,3235607.111
432.32403,433.33131,7.672,[M+H]+1,3273558.072,1526824.502,2252751.316,513505.0996,4249385.556,826589.7192,3985953.657,979720.9893,439273.4536,1994783.01,399490.8569,473328.4362,2123285.667,483948.9341,531664.9534,478876.694,486612.2271,448889.7697,430995.2847,1462497.516,1164354.462,653954.481,2064154.192,5504048.741,1351819.064,484798.4271,504808.427,445573.7123,499244.0015,444899.5249,470079.3528,503857.6781,482917.8361,518486.3117,1771045.479,658266.0904,462877.2503,484709.809,421866.8682,457949.5468,2763177.806,834887.9005,460333.8188,614184.4231,566870.2364,513845.9316,506964.2532,467020.6243,490735.3299,504269.8564,451902.6451,484097.7104,553152.0237,494666.2608,493724.2007,434084.7944,364645.9507,520062.1125
416.20268,417.20985,7.674,[M+H]+1,5726789.337,535518.0698,3902029.097,4010452.811,3098050.721,2487559.978,3243391.79,3041158.72,373623.2202,4289793.235,2924958.797,4852842.068,3944941.598,2668481.991,5109212.75,7037443.247,2528216.241,4405552.566,2499754.161,3488743.125,5421057.502,7266819.675,2852714.307,3779463.369,4332903.172,3630801.238,5013279.769,2102805.15,6817364.742,4253179.878,6951775.929,4759750.077,3239637.259,6603226.501,8877183.102,4734883.678,5847474.364,7920709.315,2299991.997,5457492.875,8606693.375,8813829.255,6857938.466,6640423.926,5956141.325,6822298.109,5091281.683,6752534.133,4605840.305,4722903.655,3943115.785,5353084.964,3806675.728,4550783.414,7219407.105,3693622.045,3095035.605,4651373.438
407.30377,408.31105,7.703,[M+H]+1,955257.3876,300372.7987,783688.5039,5397274.394,3402266.018,383841.3207,4825423.709,584667.9641,8355338.619,1620920.456,880859.8645,650852.4215,3143734.497,3496184.956,293610.1187,287192.2173,262443.6069,917753.6666,925626.6105,1570247.176,351100.7634,281998.8784,1544947.173,330783.6504,277012.4723,4388576.817,1967683.343,258516.3626,1081995.104,266815.4091,281916.2705,643617.7329,292886.2327,1188121.748,296837.5654,282848.2904,277597.0213,314086.3523,801318.2559,2938480.808,293259.0377,292788.082,273573.8165,294117.4142,2247351.636,308163.9893,304036.905,280081.888,294304.0854,302421.0198,816287.6381,322181.7782,2888442.711,2388147.298,864050.8736,913868.5862,468132.3676,2905817.14
378.20409,379.21136,7.705,[M+H]+1,47474657.07,14618944.98,44704780.26,1777810.908,4952915.844,7948854.527,1160683.037,954401.8841,682430.8566,2204483.759,1217901.212,35212415.56,1043238.037,1221555.515,13144070.29,7231179.764,241231.5647,2335132.285,1384894.587,745035.7962,20000233.76,822080.9538,1075694.576,15508006.23,12573136.68,3295911.694,2543816.87,1765995.705,1361559.355,2278795.449,5948601.572,8001815.402,5321357.986,4183994.025,5248398.642,6405687.496,1154918.467,1338372.468,1252717.756,1432277.581,63399709.82,7999514.655,2069113.712,3833611.747,1909246.669,19906097.1,10076087.13,3785146.448,1875035.816,10645449.29,1799201.835,2919191.788,722256.2478,1645121.824,1769772.454,1295856.114,470183.6762,6565997.108
588.29539,589.30266,7.722,[M+H]+1,303985.5578,5379995.947,875656.532,34139640.95,20342757.41,3770952.792,17830361.66,4422156.93,19653536.23,3684291.753,4439122.281,2493164.553,14032692.15,21325172.18,283926.6338,283857.5278,5260617.887,12867763.87,5519375.435,13375023.83,301268.6618,3782323.795,7503453.544,365192.5652,422689.6763,15738172.65,31116945.94,6443702.417,10904415.39,1566785.462,272618.4576,9091871.958,286595.2911,13952076.22,1678933.491,873315.6185,2190975.777,650568.4432,4141576.305,4504795.616,283587.1317,1502062.465,1574636.521,1318394.505,10375973.88,298000.5067,332826.351,3488538.443,1340934.228,292446.9446,4857078.272,1840805.504,19809671.56,10832213.27,5471432.813,12598559.44,5814827.914,15261721.38
460.23116,461.23844,7.725,[M+H]+1,553626.5565,469928.1739,364664.3648,1888599.765,1578948.477,1064372.289,1059631.147,2365644.641,2048142.796,360355.4811,240472.1649,401248.8149,1007465.036,2682155.767,351686.0999,874694.3607,811203.4188,988153.4316,1200417.11,2880433.556,373166.8257,354328.9084,216569.2207,647451.0112,327382.9685,5071166.979,3070096.476,1030886.351,738607.1922,319591.4058,710616.7602,3618167.308,1019443.739,1188404.434,358659.2612,409377.3631,808815.0978,1842547.162,1481749.051,6363709.343,836172.964,905081.8152,727374.2698,1152240.885,3647340.481,436706.2935,1768312.202,2596197.86,352517.3329,410274.245,3150525.89,560913.6194,12441763.77,4083767.076,2674581.373,5578730.14,285454.0476,12952282.83
506.25273,507.26,7.727,[M+H]+1,1311994.004,6347651.306,511455.6408,7178074.702,15487231.54,1400258.989,6222295.972,350988.9067,6968755.034,1138541.596,4592759.131,696249.2392,5809158.228,9998526.881,406756.4581,329305.5569,1096054.553,14811891.28,4581644.859,9458363.042,657835.5035,599593.6748,7334981.529,1331546.237,2145639.147,6704235.154,12951457.12,2996295.587,14942460.27,621966.4988,1184712.516,5101923.884,341492.703,8254743.685,1844918.896,325912.5247,1170104.126,1300927.101,1905699.628,14282267.86,845061.1314,1245559.087,833394.6128,463634.4406,11261176.7,857063.5087,396579.3359,1670284.565,1213787.674,916857.5727,5776481.614,1913814.452,3374407.688,13658011.64,4444994.718,590188.0139,2933450.635,7052090.847
246.14723,247.15429,7.73,[M+H]+1,382614.1917,360517.4289,276885.3024,703945.9824,410881.4191,250753.1361,420293.5108,206517.9965,737619.2538,273613.6184,227987.5952,272347.3699,262277.2089,361031.4737,262847.7927,252711.8327,183756.8031,256449.9135,336923.9121,466945.9377,283341.1196,269037.7137,242469.023,300634.7263,241696.8592,568820.605,679999.8115,206716.5716,607567.6336,298139.7602,256395.7981,2086368.623,357519.1884,1476198.49,299875.9656,438696.7932,346085.775,285653.683,175961.941,447880.8219,451361.8785,278321.7676,247236.0141,267492.4331,475571.8879,280267.442,313020.9108,583203.779,262642.3117,277663.445,303026.9577,293016.2704,309973.3855,355474.562,536140.916,187943.9393,241569.7984,337811.5775
401.27782,402.2851,7.736,[M+H]+1,7199475.468,945986.7655,365225.5492,377323.5527,379068.1852,242394.3266,351730.2897,272407.5566,350753.8144,364906.9865,249014.3912,3169631.36,355427.6509,361449.5152,536439.2749,354027.7416,242384.4052,338270.2501,252003.8903,278647.8024,1268729.671,374058.5035,227122.7305,426573.4764,3558845.031,373821.6718,400109.1796,261847.6847,383084.7316,229846.5792,347162.8902,379184.2744,355537.9347,395081.0232,359211.2042,329890.9782,352522.8863,376791.4812,219961.2072,349760.7374,351806.14,367120.3185,358529.6597,352835.8852,407835.1278,6093902.538,10513132.37,354874.1045,379983.0022,826488.0497,369086.0812,398122.6395,397965.5515,372363.75,389971.6419,247907.447,262344.7455,385681.2832
318.15849,319.16578,7.737,[M+H]+1,7444220.931,28135645.82,7600254.318,93561700.54,102050459.9,13231174.39,87561935.15,12361954.04,86773565.41,19759146.52,39507326.24,850697.4255,49057878.93,62939307.5,890475.715,15146522.48,17210227.25,35546774.87,42832166.92,62504541.01,2428247.902,70522735.22,35773510.53,37289992.86,15351177.07,91263811.04,71638586.97,23069687.65,42052847.26,2113310.168,1541760.033,53136312.44,582176.8495,67379135.44,6489792.109,2652673.809,7174713.362,2112723.749,12071627.56,32869935.18,76101484.88,692609.1941,2098065.556,623847.7782,31738238.3,1496982.755,1395897.977,18521556.13,2573234.986,2111376.55,27094428.84,755826.5646,50784968.95,56917607.75,28758881.98,28584773.97,28878111.66,65434048.68
117.05818,118.06546,7.739,[M+H]+1,3018307.632,1450186.64,2879523.436,4318914.094,2737491.693,8863741.085,2987100.119,5858546.179,4268623.32,8152381.571,3234446.718,349509.8966,1863002.749,4010873.347,316090.2141,12279585.8,3179061.255,1177066.437,8635595.311,8994112.751,412959.88,319037.6827,3832263.747,3971341.875,1409800.658,5627360.387,2752621.836,4907575.871,1140562.455,853983.5841,312105.1007,1647332.482,402520.2646,2434113.085,4031966.836,5796436.34,316923.8247,3220455.191,1444252.935,1925490.116,316279.458,2940078.363,322324.0119,505492.8452,4201355.329,332354.4272,371195.0442,710653.877,1870015.199,329266.4841,2369844.434,821740.005,6397140.031,2793041.813,7058257.328,7913768.843,3948280.297,7855471.339
312.17282,313.18008,7.739,[M+H]+1,22442446.91,15884319.26,10616701.95,9807788.629,2641961.55,16811991.71,906931.6351,1872553.867,3420543.545,6161400.72,374846.9114,4567071.281,883006.5575,1351204.895,6354051.68,2649431.485,1085953.275,591917.3814,4399077.523,12881649.07,6308902.679,6548960.711,480093.8287,18193383.24,8516725.153,3158511.37,1092080.522,1297194.985,1846162.072,6343374.376,1819760.952,3239453.443,3412215.363,1391013.64,4276793.24,659318.3178,4446798.126,8094968.011,1971927.951,6562873.778,10784999.01,7547320.239,2294253.29,3124392.556,5042676.303,5393867.929,10256523.9,6878209.159,1360454.627,1616078.682,7462587.676,1506862.306,5124745.928,3516605.763,6308710.057,1902834.6,1937075.948,9460937.66
426.15552,427.16279,7.741,[M+H]+1,2526228.788,1882040.633,1479819.868,2524670.999,1293251.75,951665.6284,1919345.444,199461.0363,1017106.067,3742694.051,593766.1935,819290.0132,2254110.046,2163970.924,253865.9778,244076.3754,640281.8142,276151.5069,1446748.221,2050360.465,450384.4341,259844.382,416257.394,2145762.892,573131.1326,1941561.675,1829437.057,264160.3585,504870.0219,157202.745,300032.4439,1348664.322,296250.3337,1553171.907,1150595.064,165410.0284,241806.5778,275892.5643,244486.7366,463035.188,683393.352,822025.2871,817113.3409,258351.9055,1551981.01,665677.0864,1684277.401,246023.139,253667.5183,268175.3621,2030069.371,520653.6012,1794020.715,3219016.063,2357040.837,1076199.832,1230960.4,2440916.456
460.22893,461.23618,7.743,[M+H]+1,3500715.79,1913759.488,2643336.711,1205342.568,1922646.864,1158995.782,1102752.339,870804.9992,1473262.908,2299790.777,1379364.786,3143347.349,1036593.3,230716.4108,2639182.383,3289318.716,533449.1432,742163.0902,1647590.548,1552888.238,2839998.175,2490678.447,1992251.953,685478.6239,2971867.307,1777711.158,1453584.582,1701981.232,3568598.461,2585113.48,3148751.577,2423551.188,3986813.599,490834.6582,2620316.103,1878461.991,1221345.755,4758295.613,1430445.785,403396.6295,2263257.601,3052013.868,1830298.842,1450985.54,1758086.096,2067903.463,1768312.202,982689.4173,3075782.233,3207565.654,1211240.473,1218956.669,630698.0235,4083767.076,2097281.541,5578730.14,2478571.045,321571.9537
282.16246,283.16975,7.745,[M+H]+1,3924501.362,6352401.157,2478985.869,4280972.954,5224174.851,7827880.212,5093438.704,670930.3556,4439043.997,1821790.556,1428562.138,1349422.813,4385185.233,4806927.228,1419444.237,1072588.527,1406350.393,2579877.509,1872384.685,4473211.433,1287345.275,1429257.66,2446419.385,2373924.392,8600797.045,4055127.774,4854040.756,246147.895,2734427.112,286367.3458,767496.133,3872744.194,778979.8281,8978553.969,1100769.539,281874.6368,926923.5466,1227568.369,605434.9041,1410727.761,2172363.945,1767910.602,337691.8808,573611.9125,1639640.311,406444.7741,1856769.117,1731625.25,1369005.86,1364271.509,3573404.769,691851.3731,4261035.819,4011921.303,3557813.082,1322368.217,4028754.331,6993665.203
359.21324,360.22052,7.76,[M+H]+1,3908383.313,1826132.196,1125324.708,1010977.39,3281816.92,373443.1605,1428033.203,384841.1767,4753025.748,7342402.13,836005.4287,573724.4661,2313773.235,1408479.4,600890.01,516856.4183,549703.7159,619550.398,362734.9433,1068680.194,682122.5183,528468.3256,2819695.026,2516293.884,553618.7348,4793536.665,1603143.523,376668.8323,914733.1558,384219.0427,526354.7391,679102.2399,506320.4926,3629660.637,535069.5654,466050.332,538732.8423,545843.9769,325365.2619,5316707.059,1895195.928,518645.7274,506509.3562,536906.3362,576165.1858,550856.679,583306.7222,795576.9048,536817.3611,517418.9596,783519.8997,562443.9606,1814419.333,605572.9177,550928.7165,4535862.629,580826.8133,5703840.887
258.14728,259.15416,7.763,[M+H]+1,9333142.27,7531203.426,9816546.39,5501138.479,7800416.924,7085349.833,6354841.109,5563162.562,4761799.621,9366651.58,2698111.427,8232660.675,5841695.39,9819890.888,8247704.454,9250643.572,10975904,7745500.987,7571165.106,5458225.123,9313437.03,7056281.841,2212849.361,6349157.796,7510167.315,5849561.096,8595848.879,2394422.653,6629249.258,7195680.275,13763893.78,10474586.38,7796956.828,8109651.938,9600652.678,6997521.657,10694405.68,7327611.451,10371783.78,10146025.18,10202115.61,12516757.34,9896108.211,8997673.871,7819122.72,5219002.659,9865505.483,11612412.53,9820708.259,12148327.54,4546967.497,7041396.592,11140319.28,9891532.531,7855175.021,8720048.277,4965262.507,6929843.102
697.31456,698.32189,7.77,[M+H]+1,385303.1338,1793980.395,373158.9362,13809643.87,10679959.96,1047123.401,12056550.16,529644.0961,30027973.02,4435285.517,3997818.869,382154.0262,9093434.052,14170883.03,359232.9586,361717.8911,3790202.227,7959406.059,8740229.008,11614067.72,2210313.928,556801.8467,8280618.893,1035696.426,400388.0351,14204999.5,22686943.96,1563879.601,3545934.489,240105.2548,365195.7721,4685536.713,363260.8884,7484732.311,592237.339,258716.3824,375254.6575,394765.1762,2012090.322,6574712.697,390907.5577,375094.8634,366317.5994,388301.2975,9515582.863,393726.8293,421858.9757,1082186.2,388236.9489,374207.6407,3534466.071,406770.6132,8801568.898,9482307.883,7265903.081,9236021.684,6160267.06,20483537.22
357.21534,358.2226,7.772,[M+H]+1,3908383.313,1751071.809,1125324.708,1010928.317,3534201.255,703569.4136,1428033.203,181377.7267,4753025.748,1166704.244,110520.6633,541065.5918,2236371.94,1408479.4,600890.01,1023169.125,549686.1019,619537.4326,269709.4481,396216.1039,682122.5183,226737.7677,2819695.026,2426248.909,398778.8107,1242113.544,1603143.523,194911.8709,914733.1558,146854.5815,222256.5037,679073.7526,217743.1951,1420243.856,229508.7935,147145.4369,225235.4642,246862.7683,134164.6259,5580751.327,1895195.928,225618.419,229073.3381,212801.6531,542314.3016,412835.2364,256586.1291,795576.9048,242780.4015,234007.3027,783519.8997,5339346.918,1162940.964,369049.7402,427785.5979,1173103.902,918872.9799,5703840.887
348.65736,698.32208,7.774,[2M+H]+1,410232.3355,1793980.395,397302.4056,13809643.87,10679959.96,1047123.401,12056550.16,529644.0961,30027973.02,4435285.517,2037305.115,441774.8939,9093434.052,14170883.03,382475.414,397985.7978,3790202.227,7959406.059,8740229.008,11614067.72,2210313.928,511362.3206,8280618.893,1035696.426,426293.2335,14204999.5,22686943.96,1563879.601,3545934.489,295853.3875,405299.6216,4685536.713,389873.0054,7484732.311,592237.339,254436.6533,414830.9133,420306.5743,2012090.322,6574712.697,419267.3242,399363.5878,390018.4327,413424.4811,9515582.863,424166.4166,449153.3489,1082186.2,413355.9692,398418.9615,3534466.071,433088.7659,8801568.898,9482307.883,7265903.081,9236021.684,6160267.06,20483537.22
176.14154,199.13077,7.786,[M+Na]+1,5753585.636,5913004.312,9416578.849,9487025.933,7597980.911,6497513.686,13351038.89,7852009.759,6998231.322,8760068.936,6652800.497,14333908.29,12120436.95,11920935.85,13669280.71,14842958.43,7545915.88,14273900.63,7006986.717,5221976.279,8624040.86,9779605.764,5507985.06,9873506.664,6246950.167,11142368.59,12306400.89,6246267.21,8115260.756,5026537.947,11093615.9,8594955.466,7686323.499,7113039.715,6795941.32,4204085.173,6643671.341,11891356.68,5768172.766,12407322.26,4511803.856,4142338.2,6548297.371,16029687.64,4008034.256,11122523.89,11847809.44,7857992.764,6629213.334,16164345.27,10263602.63,11786924.65,7027018.018,12743081.73,12642893.43,4655746.331,6407212.372,8957001.718
198.12363,199.13091,7.788,[M+H]+1,5753585.636,5913004.312,9416578.849,9487025.933,7597980.911,6497513.686,13351038.89,7852009.759,6998231.322,8760068.936,6652800.497,14333908.29,12120436.95,11920935.85,13669280.71,14842958.43,7545915.88,14273900.63,7006986.717,5221976.279,8624040.86,9779605.764,5507985.06,10411687.25,6767167.551,11142368.59,12306400.89,6246267.21,8115260.756,5026537.947,11093615.9,8594955.466,8536295.491,7113039.715,6795941.32,4204085.173,6643671.341,11891356.68,5768172.766,12407322.26,5114191.297,4742746.545,7147786.577,16029687.64,4566105.063,11122523.89,11847809.44,7857992.764,6629213.334,16164345.27,10263602.63,11786924.65,2374814.84,12743081.73,12642893.43,4655746.331,6407212.372,8957001.718
213.13643,214.14369,7.788,[M+H]+1,30984287.97,7527808.635,8614912.077,16847201.34,4733807.962,4656198.34,6512334.001,3718776.335,2316907.842,22596276.67,5536606.019,6229786.191,6739858.896,11484929.01,2366946.952,1498182.097,4102855.842,4394909.168,5900528.236,9067554.894,6152382.769,6255336.828,2625819.043,8522493.268,3858326.363,14346880.79,8599442.129,1531362.593,3311765.54,4967084.303,1384294.198,5753961.122,3339075.676,6783922.711,10731561.87,272503.0661,3701183.892,4584652.423,5107834.332,2900675.736,10035943.21,8038200.698,8732873.599,4126724.016,7309372.509,7489570.058,7699858.028,5992921.909,7237717.053,6910731.077,10528125.81,8578211.722,10451452.88,10091363.38,6224917.604,8321543.719,10496792.72,3821698.576
536.38299,537.39026,7.795,[M+H]+1,5242979.207,9021696.843,1755105.208,2006044.497,335211.8726,3100125.416,459719.4239,4438018.9,308348.504,5412442.478,244864.1838,6090022.446,312457.2846,548836.7755,569303.8888,333701.7069,255702.8658,314544.1592,250738.7614,245211.9983,9636358.321,4457999.252,434830.6217,6933909.352,12861370.91,1705604.323,5040725.442,236358.6975,354820.1244,1434096.96,327533.403,351949.2603,1043605.428,340379.4665,3691126.275,2530832.442,4338172.261,339660.9207,212038.3509,352296.8258,3688087.936,310430.6107,1362336.757,4018234.232,433168.9204,2973642.782,18679336.34,755476.5591,334043.9518,898271.2229,497100.4734,1230172.54,2437032.79,386759.7588,402935.1852,2314009.127,361429.5999,1081337.79
342.16775,343.17464,7.796,[M+H]+1,1649877.694,2899897.738,7749275.079,40097302.81,3103578.076,3269792.205,17658776.26,3253736.961,34404720.28,3521496.098,6150161.865,3857493.804,14333829.52,9361810.409,1625533.4,1728183.955,3556068.266,9350937.62,38596907.62,7307422.183,1742730.29,1672291.076,7581717.552,2728202.195,1734342.229,8449789.224,8660285.927,17072075.26,54668964.71,83484903.32,2926341.32,12279576.49,2175883.84,12574110.65,1944041.506,40032757.27,1618880.541,1613607.984,29609556.41,12204144.46,1691655.289,4571336.021,3665359.466,1619558.126,10089490.94,3037543.527,1672244.147,1701539.947,1840158.39,1522600.425,8901224.783,1738825.207,10316881.38,10821696.58,5255228.066,5951264.814,9762623.87,10723273.01
344.19925,345.20651,7.801,[M+H]+1,416334.5358,3367968.583,3115983.474,6810965.279,11388569.84,3861766.415,15285930.55,1241662.227,5476958.425,6957864.129,3183556.767,467014.1879,4749855.946,6967124.231,535917.5694,2059812.942,4436230.487,2220056.415,3823820.218,3739302.489,759577.9337,1674262.827,4004674.416,18254982.23,2875205.047,6221927.295,11627883.56,236403.884,1165432.975,1051216.785,424881.2112,2809459.589,1034037.51,5016596.314,1530636.756,837915.8587,1427749.26,1923683.085,1598855.137,10611341.64,355066.7319,2801173.85,1374082.1,1062225.274,2507287.217,725818.0118,1238178.869,4856349.578,1823347.759,1552774.451,4042433.619,1336710.756,9113890.616,10351717.17,2634307.221,963787.4938,2331641.988,15459995.1
416.19605,417.20333,7.802,[M+H]+1,347281.2176,1543390.614,324556.936,1684665.071,866672.1788,227220.5116,1146567.149,235809.2462,1269637.827,333068.6355,239425.9555,349081.1467,404828.93,1941554.772,303605.4981,326290.4716,250023.9194,307558.397,545171.1914,2006241.153,309461.5734,321545.1668,1041013.846,345556.0333,339756.2446,2491270.128,608665.8485,229183.1632,346939.8667,236709.1016,320259.1606,344132.7621,334505.4792,332819.9237,325561.6738,211892.9042,327790.585,332117.3362,348553.1834,1046480.997,344221.5728,297949.7164,308184.2894,326679.2522,5068731.946,337856.2848,327000.849,331810.1817,326625.1155,299566.2831,317258.3594,342217.5528,2225824.397,1087567.166,1170872.701,293576.9558,1550112.835,1832388.994
485.21643,486.2237,7.81,[M+H]+1,270249.7935,252545.255,252566.0487,3167082.935,5183757.607,810456.3725,3243077.236,183503.7337,2663097.707,1537183.423,2302373.048,271650.4753,2044483.201,1994033.228,236261.9083,253915.0639,576070.9459,1012830.143,965049.2633,3424163.244,240819.031,958099.4358,1678683.495,1056737.422,264393.9559,3624514.063,2110800.82,182880.2945,935913.9043,184203.9897,249221.575,1702032.301,260307.8776,2474222.631,253347.9228,164892.3428,255082.433,730567.7166,417081.0331,1981821.727,267868.8171,231860.6514,231245.1946,254217.608,1474379.621,262915.4315,254467.8706,561694.5785,248049.9832,231280.8762,1220709.777,259352.2275,2585989.29,3657784.952,3353073.383,4682691.796,1620833.876,4801272.131
247.12076,248.12796,7.82,[M+H]+1,15117333.86,3486432.665,3826513.728,6218778.79,1886197.982,1240307.082,2226268.827,1053744.752,1117964.862,12483865.86,2019182.189,3437648.031,2039766.323,3082131.767,1173907.136,560763.2293,1324219.865,1511047.567,2300581.169,2977639.972,2546636.21,1969200.764,971774.9402,3841227.578,1812884.317,4107261.481,2719886.366,274910.8865,946360.6083,2563103.984,351970.9361,2006091.925,1341695.054,1019331.454,4872537.523,294616.8897,1499859.876,608040.7127,2177212.551,658456.5793,5037923.25,3261026.029,3784938.744,1225101.999,3983300.085,4085712.056,3671399.517,2158325.107,2734301.826,3367190.816,3353383.212,4012540.952,4023359.094,5381746.106,4732269.387,3216112.694,3836978.881,408002.1718
320.17405,321.18133,7.82,[M+H]+1,368237.2505,344113.3816,344141.7147,19820823.85,20203858.16,1421996.564,16828992.27,457125.2843,11178062.32,353167.0368,8592700.017,370145.793,5852632.567,14608605.98,377281.2604,356124.6223,3980214.259,4570974.097,9374003.919,15175628.73,342501.9099,340948.206,8460604.998,392759.5588,373692.0069,16149466.87,9588952.547,2531851.31,9369722.776,275384.0408,342956.3457,12222622.97,360919.9894,18800975.87,355616.1518,233965.2168,365430.3873,386338.5782,4012430.733,10243119.37,364992.9771,362049.7355,352288.9828,346392.0982,4172872.469,365167.8657,353892.7897,351832.6439,339741.0794,344755.7557,6576513.657,371094.5927,9336607.224,14159315.05,3607985.862,7731978.316,8677013.386,14603047
310.1903,311.19734,7.821,[M+H]+1,8994013.882,2415550.938,4074693.44,13109252.37,2701275.438,2024595.261,10764874.61,389751.5122,3343187.737,3436626.225,2281581.385,1677926.2,4832296.874,7576848.25,457272.6093,431630.3309,2175369.591,1122489.272,4384404.598,11049389.84,1254098.48,952125.1688,2050898.281,3634856.999,1977054.136,12660684.51,5916837.75,987957.6331,2669918.154,539287.5508,415670.1101,3115985.11,437442.4139,3758145.329,1577730.077,283570.6313,442909.1085,871419.9412,2156588.02,3316964.183,1214355.403,970263.8288,426981.4573,419834.3124,2600032.957,1245485.031,2220411.225,426428.3652,411773.1416,417851.0318,3400399.897,449774.2413,4806758.328,4828951.461,9199440.955,3786401.247,6187132.766,10461067.06
522.36732,523.3746,7.824,[M+H]+1,3002346.243,9387128.799,5271730.748,340323.3137,340285.5791,260807.8277,387148.0834,2647415.518,285875.3225,7620882.871,248578.6185,6645408.251,344089.0299,330417.5509,2655324.053,1020143.613,244959.6707,324618.3894,241000.8249,232271.3694,16332719.82,6115409.929,240332.4131,11592581.15,8398543.455,339547.548,988662.8023,236128.5016,336624.0111,1539135.198,313821.9399,333900.3726,1852713.767,319590.3487,4275947.511,992491.9519,3239557.724,338743.1965,201164.4642,334230.1139,2871415.04,885414.1095,939511.7077,4118944.458,267285.4077,2314334.64,9998079.332,304414.5331,310879.813,1289672.166,300874.6974,2273290.552,318311.9268,357503.544,397975.4308,676897.8818,342894.5353,363780.1304
381.25225,382.25953,7.826,[M+H]+1,5089823.501,1383195.515,321641.557,347601.8499,347563.3082,239926.2967,395428.0666,233691.056,291989.3728,330076.799,253894.9997,3594096.764,351448.1039,337484.2313,774982.4812,332841.0161,250198.6531,331561.0424,246155.1389,237238.9855,1909132.859,318656.8415,245472.4317,539540.0994,5974775.623,346809.4927,321917.7559,241178.6106,343823.4299,257379.2943,320533.688,341041.5405,337322.8597,326425.4664,332365.7897,218668.4538,341538.3655,345987.9385,205466.7931,341378.3341,341129.5534,338378.7424,329256.1526,323744.8092,273001.8733,5766109.709,10005956.38,310925.0838,317528.6375,322215.4517,307309.5412,346832.2423,325119.7027,365149.5158,343420.2372,381315.8123,350228.0625,371560.3404
325.12741,326.13469,7.829,[M+H]+1,40190849.82,53357685.91,4757785.511,58621400.76,43360149.64,1648317.683,49035084.53,37452039.48,27541232.46,3367315.101,7410789.126,39332690.72,56445877.88,39638074.38,89606715.54,62234176.59,18004602.75,52098892.43,17287366.71,33262393.44,52812996.5,2325294.989,30664349.46,46276234.57,56908795.95,55106801.28,2603963.502,15436196.9,47914569.71,37644866.01,74881947.43,46527395.44,68920312.73,51787352.86,26847136.78,9321641.391,63734945.73,62645060.7,35574726.07,58416001.03,3744419.479,85751077.45,57075879.23,2099780.705,40716268.49,62087475.02,52819227.59,63372248.32,59509420.76,68257474.25,47903886.08,65142194.95,43804764.15,54775543.56,60343145.71,42811423.96,41871477.59,46004997.78
300.15765,301.16502,7.841,[M+H]+1,4380121.352,19346146.03,2140217.626,85845321,53566047.26,15719618.92,71345582.16,6501704.298,64402538.53,16756218.02,2307309.952,38275525.74,22507882.97,56127364.45,36460673.6,5109483.513,16566590.71,36955274.14,11475011.4,76424753.97,3154908.179,40702929.42,46821793.99,9772112.74,11429631.81,51052017.03,78432237.91,19793069.25,28262858.8,3749512.927,38776919.31,18864579.91,19174709.79,3473985.311,6792610.174,2432169.929,32284337.19,34354458.91,32545515.66,43001026.7,8282218.449,42359582.46,14217541.29,13711679.58,9002883.566,2393745.007,12943596.55,49234079.1,17791814.42,3287097.129,31292556.09,4364976.735,26432388.85,59250624.89,40221527.98,5795266.719,21063636.24,71458898.15
136.0525,137.05929,7.845,[M+H]+1,13731636.9,1318850.784,14312786.26,7278424.601,46515435.54,6250410.332,16511244.34,1564779.172,24295131.18,12533460.96,11692509.28,12635963.42,16834105.69,12608141.45,14126953.11,19011143.28,9980430.381,11239897.72,10760602.82,14830587.71,5027118.13,25547093.56,16088126.37,7017607.432,28153118.66,27664473.97,36881324.89,12066126.72,16580340.94,8833719.881,14348383.71,18643970.65,16563070.64,21897207.48,39247314.27,9277724.333,15213521.35,22405471.05,14843893.51,22289816.08,41434665.43,20471680.93,26158239.14,7306686.097,8837949.261,16534741.17,26379879.88,10275709.44,38782378.56,16864291.58,17031452.18,16335331.34,17020906.06,16382014,18696374.03,42410475.67,16368350.17,25800164.75
