"mz_rt_min","tr1_vs_ctrl","tr2_vs_ctrl","tr2_tr1_vs_ctrl","tr2_vs_tr1","AveExpr","F","P.Value","adj.P.Val"
"165.05477_1.379",0.118665616413545,-0.117904312619399,-0.758697231339833,-0.236569929032944,23.824473649129,3.43004618043412,0.0227114978481649,0.0402750561840791
"177.00722_0.798",0.921393162123911,0.95062022630616,0.572285276548523,0.0292270641822496,24.5964640069471,3.42636757757378,0.0228097688747799,0.0404044296605424
"235.09252_1.11",-0.185883853212325,0.223331059182491,0.524577458135551,0.409214912394816,23.334535425788,3.41811028523277,0.0230319362092193,0.0407527385697494
"120.08106_1.219",0.202503982246837,-0.426136019811496,-0.464791975252396,-0.628640002058333,22.4350685174902,3.40801867959347,0.0233064521031298,0.0411927990659969
"461.23618_7.743",-0.101740144285267,0.84018797900579,0.768009461407941,0.941928123291057,21.5993302816619,3.40402601936496,0.0234159798919025,0.0413406016675623
"219.13401_1.09",-0.514393940336101,-0.805877394129356,-0.835701697029863,-0.291483453793254,24.7748015220911,3.38952491149591,0.0238182063709291,0.042004262285086
"215.05291_3.341",0.205891774318727,1.00885334649578,0.985542032398597,0.802961572177049,23.0468385755824,3.37877224805249,0.0241209965704083,0.0424912919717126
"369.24354_8.148",0.185471462502495,-0.554224046419341,-1.08860021312789,-0.739695508921836,25.0234058484245,3.33928244397849,0.0252670378934468,0.0444610721917764
"111.0557_1.074",-1.22138501845617,0.0319397767092755,-0.189620366112276,1.25332479516545,22.9891858971161,3.33753534157263,0.0253190025712276,0.0445034450481049
"362.19042_7.382",0.0011524796230842,0.821872260373357,0.584208072537639,0.820719780750273,21.4269341087012,3.32801104146915,0.025604205868648,0.0449552393469332
"305.21092_8.642",-0.692196222976929,-0.274432548235871,-1.13446687098022,0.417763674741058,24.3538702863376,3.32669056003164,0.0256440046753361,0.044975638969051
"94.04192_2.493",-0.145966652096718,0.285960847481215,0.200018891070591,0.431927499577932,25.1612653968085,3.28130303722867,0.0270509257256735,0.0473910839277441
"172.13339_7.405",0.649052547967075,-0.17355462297396,-0.41914986855319,-0.822607170941035,19.7972852923834,3.27012318169909,0.0274093748424463,0.047966405974281
"148.09686_0.99",-0.271152540854626,-0.636184900413788,-0.537465244661656,-0.365032359559162,21.2139161302736,3.24187199610411,0.0283368475812836,0.049535168389626
"124.03958_1.512",-0.068102870620974,-0.37425606570716,-0.368566853276233,-0.306153195086186,28.8320963776782,3.23738239319465,0.0284871510738804,0.0497434279145658
"136.07582_1.369",0.352263449957316,-0.240914726531996,-0.76110794756451,-0.593178176489312,24.3022245082274,3.22508078373716,0.0289031527065946,0.0504146794751093
"281.14947_1.198",-0.306998841454296,0.557953017033372,0.162316085286665,0.864951858487668,21.5907717657588,3.22175364180962,0.0290167236311936,0.0505575228333897
"330.19147_7.577",0.122680302505397,-1.06276499863346,-0.614754942088137,-1.18544530113885,22.3769488555752,3.22043379730152,0.029061901683757,0.0505810197244015
"335.15573_1.016",-0.169071916279436,0.00664489504598778,0.421541247717358,0.175716811325424,19.2422026648505,3.21609400762992,0.0292109566806775,0.05078506194157
"489.23085_7.902",0.0097924375494136,0.822188830870303,0.687794156330531,0.81239639332089,20.0042384399488,3.19987957913132,0.0297747690047858,0.0517089568352971
"157.06095_1.291",-0.596471493249181,0.490403275437396,0.738147603932644,1.08687476868658,21.750561644623,3.19275158062116,0.030026113743613,0.0520887799291373
"148.09688_0.982",-0.271152540854626,-0.589171982016603,-0.528437437418427,-0.318019441161977,21.227754505678,3.18943423535414,0.030143822947847,0.0522362013298196
"226.03798_1.72",-0.103436540700716,-0.450580911000954,-0.751790025443417,-0.347144370300238,19.2980564283818,3.18128375994955,0.0304350213559001,0.052683616143185
"123.04427_1.723",-0.0914096492905394,0.0533513454505927,-0.508860342254576,0.144760994741132,26.6177147153465,3.15861834416068,0.0312599245387393,0.054052913936975
"182.08132_1.37",-0.0361422338692313,-0.0512800241489143,-0.57111529020469,-0.015137790279683,25.6553617062705,3.14892674294387,0.0316195476756457,0.0546155823488426
"190.08236_0.978",-0.237978889333676,0.0498481095896499,0.315716439279801,0.287826998923326,20.8005023198691,3.13612286191247,0.0321011101643009,0.0553874289969992
"514.36044_7.4",0.123600522726908,0.320421913805591,0.974838558294369,0.196821391078683,19.0664027764867,3.1222707913914,0.0326304900728772,0.0562400239269028
"153.05474_12.924",0.735154388314419,0.224218884435579,0.877332360282775,-0.51093550387884,20.4775089658067,3.11222621253931,0.0330198983738751,0.0568497926695843
"112.8961_0.938",0.59054669503778,0.776674811961591,0.710126907498239,0.186128116923812,19.7723295666011,3.10802958822002,0.0331839876851091,0.0570707374412005
"460.20226_1.168",0.220214145377421,-0.405345411946699,-0.576108072684053,-0.62555955732412,21.1702939103592,3.097342022141,0.033605624090871,0.0576850941382032
"290.17104_1.201",-0.155563893253504,-0.847236403797309,-0.965477101990653,-0.691672510543805,22.0248735039837,3.09714381605163,0.0336134947045921,0.0576850941382032
"128.07095_1.193",0.10177759411188,0.635358024825568,-0.436629343158051,0.533580430713688,25.2872257389554,3.08418861590546,0.034132015520525,0.0584843262668805
"427.32535_8.738",-0.271510957510558,0.413331408134879,1.44203376559261,0.684842365645438,22.5266628477188,3.08368089149195,0.0341525013037172,0.0584843262668805
"423.19714_1.52",1.27693694882181,-0.527009074549375,0.732490885763768,-1.80394602337119,20.7389651661926,3.06094446335316,0.035082784797666,0.0600129952165862
"221.01531_0.783",0.42173247464685,0.509439885008778,0.232594985464303,0.0877074103619285,24.4264177762158,3.05089219180934,0.0355022427938219,0.0606226241668942
"560.306_7.494",0.0242346027332488,-0.784657998500339,0.245973084530272,-0.808892601233588,20.0240173655907,3.05058517135207,0.035515133832109,0.0606226241668942
"537.3903_7.555",-0.14758448989343,0.704686595739971,0.385572816071659,0.852271085633402,22.8248185900631,3.03830924730827,0.0360344802287444,0.0614434085951668
"176.10312_1.28",0.0405706756206671,-0.284839491720719,-0.411437666576465,-0.325410167341386,25.503144569751,3.03679646363156,0.0360990112536585,0.0614877502250149
"237.00713_4.979",0.456232045066434,1.17688774957275,0.0440192004139314,0.720655704506315,21.9436468594133,3.03355856238111,0.0362375251614267,0.0616578786328753
"134.04492_1.068",0.135960071703725,-0.268934524806403,-0.550737478266706,-0.404894596510128,29.6425318954033,3.01751684320268,0.0369317670078788,0.06277220462681
"255.01739_5",0.282319839198468,1.11102488116043,0.173784837327778,0.828705041961966,21.8052157847566,2.99516094241358,0.0379218332556139,0.0643864317829358
"527.16154_2.538",0.0271504067970338,1.54355291968456,0.694538645639578,1.51640251288752,21.671319359624,2.99239338932661,0.0380462567643766,0.0645290391030234
"223.11781_4.218",-0.36115385179439,0.663245657357056,0.375228848260985,1.02439950915145,20.9596547864674,2.99097554311582,0.0381101604974531,0.0645688069574683
"479.24936_7.366",0.194351351410388,0.83973134029661,1.17426406725976,0.645379988886222,19.9648711042337,2.98843038583071,0.0382251464164247,0.0646949455785937
"104.05338_1.198",-0.123392772126253,-0.198251841562313,-0.387764837330298,-0.0748590694360595,26.5180519868054,2.96325405371362,0.0393816946161231,0.0665113064627857
"104.05339_1.197",-0.123392772126253,-0.198251841562313,-0.387764837330298,-0.0748590694360595,26.5180519868054,2.96325405371362,0.0393816946161231,0.0665113064627857
"630.86062_7.611",-0.451620509788585,0.512306958257456,0.118915759803959,0.963927468046041,19.5369751577079,2.95990513121481,0.0395381875718257,0.0667050183558498
"345.15215_4.181",-0.587722400077429,0.315286525553219,0.0212463386328865,0.903008925630648,24.1627289261308,2.95204786084254,0.0399078314719361,0.0672575491332735
"72.0816_1.282",0.0185932133193809,0.464610291686007,0.372283488202311,0.446017078366626,28.2739350932123,2.9502459894152,0.0399930927338576,0.0673301434633299
"501.25981_7.419",0.0313928798803172,0.943545118304965,0.681825612846396,0.912152238424648,21.6167248820131,2.9352347020649,0.0407106128942035,0.0684658990296615
"424.30562_8.556",0.273902957705475,0.857693361897567,0.940734887742061,0.583790404192092,24.4016780101888,2.93159948851053,0.0408863247020688,0.0686890254994756
"380.11805_1.285",0.0456288230820113,1.15096878692293,0.806277987365243,1.10533996384092,21.8998140050391,2.90593742628558,0.0421487807514045,0.0707354932484138
"362.23636_7.858",0.261983994445981,-0.470918538327941,-0.405729062112157,-0.732902532773922,19.5106422930926,2.88703963574684,0.043103649281595,0.0722620002662034
"236.13558_8.064",-0.436632404830314,0.451367371448144,-0.336097396771844,0.887999776278458,19.9556817587355,2.87515686694012,0.0437152507921043,0.073210430497585
"140.07068_12.951",0.0494038044202702,-0.371952993799493,-0.479373105508812,-0.421356798219763,18.4734408127108,2.86958874864611,0.0440048555517249,0.0736181860173511
"360.22052_7.76",-0.0529528271301421,-0.94025435045961,-0.569912717041068,-0.887301523329468,20.7741811140567,2.86786939792051,0.0440946730060251,0.073691202217399
"411.22248_5.4",-0.200614893431386,0.634575818337046,0.0332902542555091,0.835190711768433,21.5093835591047,2.85983460429651,0.0445168702484437,0.0743189591176947
"116.03457_1.063",0.153282569486324,-0.277858253369866,-0.548410058224904,-0.43114082285619,26.8348824023182,2.85706027540967,0.0446635989067672,0.0744860019385585
"465.25034_8.777",-0.207324385617319,-0.01016462651495,0.96491343345228,0.197159759102369,21.3245749794185,2.85494134939109,0.0447759942536133,0.074595497733577
"521.3095_8.533",-0.121556117149534,1.10003401748257,0.291184477483067,1.22159013463211,22.3208553948094,2.83379025951747,0.0459137344007658,0.0764111784187927
"239.02561_0.806",0.721140584343184,0.140550820694109,-0.157671874951599,-0.580589763649076,21.2820888351508,2.8217394434399,0.046574997459717,0.0774309332767796
"192.13837_8.168",0.184152467992643,0.625625081618134,0.339090877936246,0.44147261362549,27.1075839343859,2.82068744023179,0.0466331792176384,0.0774469865050478
"105.07036_2.24",0.0829016143716773,0.407948093972847,0.607352099590254,0.32504647960117,24.229952436096,2.80736630956742,0.0473763049732297,0.0785993583547553
"77.03886_2.487",-0.287834469718092,0.334591204234881,0.0744567764728555,0.622425673952974,24.2472078203738,2.79624281196694,0.0480060046251555,0.0794974527909434
"247.0483_0.79",-0.294647334592252,0.62272224102187,0.255268592474796,0.917369575614122,24.9807572564184,2.79604536054471,0.0480172584526751,0.0794974527909434
"249.14442_1.221",0.284781823743088,-0.348530369293337,-0.472939802832155,-0.633312193036425,20.4716496716186,2.77423902400595,0.0492766793335838,0.0814980105869428
"69.03428_1.187",-0.021746551232696,-0.634009314581116,-0.265564671501595,-0.61226276334842,23.9105930262425,2.75937291833193,0.0501543629714021,0.0827971264034193
"246.1448_1.222",0.502474471261275,0.0188500601370308,-0.575672120691529,-0.483624411124244,22.7436248185564,2.75917878973437,0.0501659280902923,0.0827971264034193
"150.00657_0.981",-1.04323208246338,0.0482979960947596,-1.24196236870788,1.09153007855814,22.9448139461311,2.75495506363313,0.0504182229023803,0.0831275658597097
"318.16598_1.177",-0.466315084769191,-0.0134880625786504,0.384811113873178,0.45282702219054,23.13344188314,2.72418947994056,0.0522950385790595,0.086133004718451
"129.06612_0.98",-0.500434872347578,-0.10977747088111,0.0983653246137346,0.390657401466469,21.4196145644548,2.71690436653057,0.0527496983896986,0.0867922872473804
"133.03195_1.198",-0.142152546717594,-0.221723015370565,-0.377575652421831,-0.079570468652971,28.0864180936689,2.70848138415433,0.0532803510045952,0.0875751186440103
"543.66355_7.062",0.0859288625912887,0.644765976306987,0.76572519206845,0.558837113715699,17.6634681494879,2.69644242322653,0.0540481856778374,0.0887457863599058
"118.12288_1.158",-0.954053766835894,-0.714044696132369,-1.00475624517785,0.240009070703526,24.330657637479,2.69376888231428,0.0542202123854992,0.0889367512510347
"91.05482_2.488",-0.0083198074035106,0.31848998885803,0.206351284831172,0.32680979626154,26.430381094863,2.68651163187492,0.0546899659623945,0.0895522543983483
"386.29032_8.011",0.0399224013455673,0.60249850464479,0.640724068619011,0.562576103299223,19.9448965239867,2.68623928842034,0.0547076742095173,0.0895522543983483
"204.09787_0.985",-0.270301176164299,-0.552017170935959,-0.54226244477718,-0.281715994771661,22.1442251576587,2.68166238090427,0.0550061402147567,0.08994856535118
"136.07583_1.719",-0.0857824530542689,0.127234099001528,-0.351596624437133,0.213016552055796,27.8944907170398,2.67433834550102,0.0554871733075072,0.0905607010168205
"149.06397_1.328",-0.149548579426309,-0.546657546084364,-0.763588058182464,-0.397108966658056,23.846066600928,2.67423542124078,0.0554939634050442,0.0905607010168205
"475.25203_7.929",-0.233613980048415,0.52413863023491,0.183480911654527,0.757752610283325,22.1029751233037,2.6652380865387,0.0560907860415118,0.0914411588582767
"447.24378_8.828",-0.260812396304982,0.165499681683626,1.30959937799562,0.426312077988608,21.6237055590497,2.65679073154767,0.0566570212774381,0.0922700060803992
"279.1708_5.086",0.0663564089288146,-0.868402842116043,-0.856152909617969,-0.934759251044857,21.0721315707623,2.64522616659807,0.0574415711830634,0.0934523421082254
"152.96927_1.93",-0.405745520951449,-0.730350129939777,-1.67106640527398,-0.324604608988328,20.1818315587059,2.64286369171375,0.0576031867605081,0.0936198432482392
"277.10295_1.038",0.149478331245767,-0.908284669914256,-0.991468890812901,-1.05776300116002,22.2465248741145,2.63855640566326,0.0578990271786209,0.0940049312076083
"70.02953_1.06",0.118860855205205,-0.588102114690456,-0.528975671309746,-0.706962969895661,22.3152262579569,2.63409097305286,0.0582073477848011,0.0943969379249371
"191.16437_8.148",0.647251764058193,0.555242250886275,0.202450027166805,-0.0920095131719181,21.1198453452404,2.63334866081694,0.0582587618145758,0.0943969379249371
"345.15222_4.18",-0.592860452970608,0.317203706230927,-0.0325121589420123,0.910064159201535,24.1419216425162,2.62826085033284,0.0586123886434902,0.0948736027129923
"405.29985_8.545",-0.310473058831158,-0.776639663270395,-0.780324612771368,-0.466166604439237,24.894604986057,2.61709353166373,0.059396178446271,0.0959851940820246
"277.92072_0.363",-0.629140842437647,0.106517815065313,-0.63071807283019,0.73565865750296,18.5861176434651,2.61676486226421,0.0594194058603009,0.0959851940820246
"511.25544_8.538",-0.402121900853266,0.186145380289881,-0.325880456335174,0.588267281143147,22.7842691056046,2.61381942731567,0.0596279720733021,0.09622471529726
"239.12768_12.927",0.138119341541071,0.657576467443791,0.140039902046835,0.51945712590272,17.7622493020126,2.5995753761482,0.060647055404187,0.0977704044697803
"263.13909_5.257",0.208692748299639,0.689870196164763,0.782260180406276,0.481177447865124,26.23998363111,2.59015882074903,0.0613303793226634,0.0987722355186386
"452.31201_7.633",-0.774089665935475,-0.595970732464906,-0.318743730460288,0.178118933470569,21.2946401297279,2.57151330675116,0.0627063912500274,0.100886492374036
"290.08686_1.453",1.29490641112698,1.39262898654275,0.980862506422643,0.0977225754157669,21.5134089361225,2.55171939694765,0.0642012062662059,0.103187437261696
"286.17607_3.832",-0.562968212620944,-1.39509711232364,-0.437824510479784,-0.832128899702698,21.4791834000132,2.54462064970013,0.0647459954584548,0.103958358905125
"262.10333_1.101",-0.456235808310831,0.0497176845203507,0.764617170368619,0.505953492831181,21.9050136337808,2.5436731871134,0.0648190591564156,0.103971073782552
"120.98129_0.796",0.523019552770766,1.02593050736056,0.521854409332502,0.502910954589798,25.3871992504045,2.54246163346619,0.0649126092284979,0.104016590691448
"114.98798_0.8",-1.02185542251904,0.428597582708328,0.610244164611186,1.45045300522736,25.4361984276093,2.53365315206706,0.0655968549524285,0.105007603314018
"255.14526_0.965",0.00269017013068234,0.71480407033336,0.475881553704918,0.712113900202677,21.8291388795587,2.53011124805248,0.0658740337549282,0.105345649171208
